state,timestamp,timeseries_votes,eevp,Trump Share,Biden Share,Votes_Remaining_File,state_last_updated,Total_Votes,Total_Absentee_Votes,Trump_Votes,Trump_Absentee_Votes,Biden_Votes,Biden_Absentee_Votes,Jorgensen_Votes,Jorgensen_Absentee_Votes,Counties_Total_Votes,Counties_Total_Absentee_Votes,Counties_Total_Max_Absentee_Ballots,Counties_Trump_Votes,Counties_Trump_Absentee_Votes,Counties_Biden_Votes,Counties_Biden_Absentee_Votes,Counties_Jorgensen_Votes,Counties_Jorgensen_Absentee_Votes,Precinct_Metadata_Filename,Precinct_Meta_Counties_Total_Votes,Precinct_Meta_Counties_Total_Electionday_Votes,Precinct_Meta_Counties_Total_Absentee_Votes,Precinct_Meta_Counties_Total_Provisional_Votes,Precinct_Meta_Counties_uncounted_mail_ballots,Precinct_Meta_Counties_Trump_Votes,Precinct_Meta_Counties_Trump_Electionday_Votes,Precinct_Meta_Counties_Trump_Absentee_Votes,Precinct_Meta_Counties_Trump_Provisional_Votes,Precinct_Meta_Counties_Biden_Votes,Precinct_Meta_Counties_Biden_Electionday_Votes,Precinct_Meta_Counties_Biden_Absentee_Votes,Precinct_Meta_Counties_Biden_Provisional_Votes,Precinct_Meta_Counties_Jorgensen_Votes,Precinct_Meta_Counties_Jorgensen_Electionday_Votes,Precinct_Meta_Counties_Jorgensen_Absentee_Votes,Precinct_Meta_Counties_Jorgensen_Provisional_Votes,Precincts_Total_Votes,Precincts_Trump_Votes,Precincts_Biden_Votes,Precincts_Jorgensen_Votes
Idaho,2020-11-04T08:06:49Z,755733,98,0.626,0.342,2c35f74a00176225058aa458668eb3bfd9d18435.json,2020-11-04T08:06:49Z,755733,385253,473391,202970,258810,172180,14217,6116,755809,385253,262998,473391,202970,258810,172180,14217,6116,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-04T08:41:49Z,785273,99,0.622,0.347,2c35f74a00176225058aa458668eb3bfd9d18435.json,2020-11-04T08:06:49Z,755733,385253,473391,202970,258810,172180,14217,6116,755809,385253,262998,473391,202970,258810,172180,14217,6116,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-04T08:41:54Z,799548,99,0.625,0.344,2c35f74a00176225058aa458668eb3bfd9d18435.json,2020-11-04T08:06:49Z,755733,385253,473391,202970,258810,172180,14217,6116,755809,385253,262998,473391,202970,258810,172180,14217,6116,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-04T09:02:51Z,815347,99,0.629,0.34,2c35f74a00176225058aa458668eb3bfd9d18435.json,2020-11-04T08:06:49Z,755733,385253,473391,202970,258810,172180,14217,6116,755809,385253,262998,473391,202970,258810,172180,14217,6116,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-04T09:28:46Z,820319,99,0.63,0.339,2c35f74a00176225058aa458668eb3bfd9d18435.json,2020-11-04T08:06:49Z,755733,385253,473391,202970,258810,172180,14217,6116,755809,385253,262998,473391,202970,258810,172180,14217,6116,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-04T10:11:49Z,832234,99,0.629,0.339,0495bf36dde75821853231fa27d1c1a7062fcbf4.json,2020-11-04T09:59:24Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-04T11:01:51Z,837301,99,0.631,0.338,638a0541d55300e9f9be3f5bbfba7b46cd287fef.json,2020-11-04T11:01:51Z,837301,396933,528254,206810,283102,179600,15855,6394,837595,396940,262998,528254,206810,283102,179600,15855,6394,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-04T15:09:34Z,837318,99,0.631,0.338,79c1f6c3ada40b3a312975f2b9d7f574fddf34ca.json,2020-11-04T15:09:34Z,837318,396933,528254,206810,283102,179600,15855,6394,837605,396933,262998,528254,206810,283102,179600,15855,6394,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-05T01:18:12Z,862232,99,0.637,0.332,321d555c39d7ff54bfdda8d35708428b9627a7a4.json,2020-11-05T01:18:12Z,862232,396933,549126,206810,286355,179600,16332,6394,862519,396933,262998,549126,206810,286355,179600,16332,6394,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-06T15:33:07Z,862986,99,0.637,0.332,9154e15994c587ff0ea9ef6f2a2c1a0bfe1c3390.json,2020-11-05T01:58:03Z,862232,396933,549126,206810,286355,179600,16332,6394,862519,396933,262998,549126,206810,286355,179600,16332,6394,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-06T15:33:35Z,867971,99,0.638,0.331,60c697a43bc7823d094b6dd185e6340d7c7113d8.json,2020-11-06T15:33:35Z,867971,396933,554019,206810,286991,179600,16401,6394,868258,396933,262998,554019,206810,286991,179600,16401,6394,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-13T15:49:47Z,868125,99,0.638,0.331,72cd50be7c0c7e29db10702f7648e89fd6c0ade4.json,2020-11-13T15:49:47Z,868125,396982,554128,206819,287031,179637,16404,6397,868125,396982,262998,554128,206819,287031,179637,16404,6397,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-17T19:42:28.817Z,867377,99,0.639,0.331,d5491e41c392f298b4cd295e5530d532d54cf516.json,2020-11-16T15:47:36Z,868125,396982,554128,206819,287031,179637,16404,6397,868125,396982,262998,554128,206819,287031,179637,16404,6397,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-18T17:17:16Z,868125,99,0.638,0.331,4df25fcd6803a321dcba49fb40b4067f51f3ab7e.json,2020-11-18T17:17:16Z,868125,396982,554128,206819,287031,179637,16404,6397,868125,396982,262998,554128,206819,287031,179637,16404,6397,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-20T23:35:18Z,868105,99,0.638,0.331,332f47dd52501f7fafcd7060595608a9d3855428.json,2020-11-20T23:35:18Z,868105,396982,554118,206819,287021,179637,16404,6397,868105,396982,262998,554118,206819,287021,179637,16404,6397,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-20T23:35:18Z,868105,99,0.638,0.331,c71bf1124747f5ac134fbf38de28eefbf499a498.json,2020-11-24T13:17:50Z,868105,396982,554118,206819,287021,179637,16404,6397,868105,396982,262998,554118,206819,287021,179637,16404,6397,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2020-11-20T23:35:18Z,868105,99,0.638,0.331,ac01fa1a8d136f8735311e68b9c9882cef527dc3.json,2020-11-24T13:22:42Z,868105,396982,554118,206819,287021,179637,16404,6397,868105,396982,262998,554118,206819,287021,179637,16404,6397,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T09:51:24Z,0,0,0,0,0495bf36dde75821853231fa27d1c1a7062fcbf4.json,2020-11-04T09:51:24Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:08:08Z,17859,0,0.83,0.135,2c35f74a00176225058aa458668eb3bfd9d18435.json,2020-11-04T07:26:17Z,4349867,581104,1838295,216502,2429861,354695,45526,5583,4349867,581104,1910460,1838295,216502,2429861,354695,45526,5583,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:33:59Z,224064,4,0.41,0.572,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:50:47Z,3556648,475003,1454468,189815,1981568,277464,92331,4425,3556648,475003,1910460,1454468,189815,1981568,277464,92331,4425,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:34:10Z,265204,4,0.433,0.547,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:56Z,1044925,441503,445467,170464,578904,263344,11667,4074,1044925,441503,1910460,445467,170464,578904,263344,11667,4074,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:36:52Z,319199,5,0.424,0.557,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:40:09Z,319301,5,0.424,0.557,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:41:01Z,491966,8,0.413,0.568,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:41:21Z,499552,8,0.415,0.566,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:44:59Z,524046,8,0.427,0.553,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:50:40Z,525266,8,0.428,0.553,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:51:22Z,534799,9,0.429,0.551,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:52:13Z,547442,9,0.435,0.545,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:52:47Z,547448,9,0.435,0.545,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:57:22Z,547706,9,0.435,0.545,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:59:15Z,603585,10,0.429,0.551,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:59:23Z,632842,10,0.426,0.554,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T01:59:36Z,657795,11,0.426,0.554,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:00:19Z,694599,11,0.411,0.569,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:00:53Z,694831,11,0.411,0.569,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:01:23Z,696130,11,0.411,0.569,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:03:30Z,697253,11,0.412,0.568,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:04:56Z,702946,11,0.413,0.567,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:06:20Z,703542,11,0.413,0.567,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:07:40Z,704579,11,0.413,0.567,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:07:53Z,804676,13,0.412,0.569,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:09:50Z,805480,13,0.412,0.568,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:10:58Z,814912,13,0.415,0.566,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:11:39Z,820145,13,0.416,0.564,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:12:24Z,822301,13,0.417,0.563,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:13:13Z,825078,13,0.418,0.562,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:14:08Z,826290,13,0.419,0.562,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:14:43Z,831805,13,0.42,0.56,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:15:00Z,897811,14,0.4,0.581,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:16:15Z,900305,14,0.401,0.58,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:17:31Z,906093,15,0.403,0.578,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:17:59Z,925948,15,0.406,0.574,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:22:03Z,932757,15,0.409,0.572,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2020-11-04T02:22:52Z,934371,15,0.409,0.571,5018897365e7ff24f0fa85f6efd21e538738b32d.json,2020-11-03T06:56:54Z,0,0,0,0,0,0,0,0,0,0,1910460,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
